source_organisme,source_titre,source_annee,source_url,page_pdf,groupe_page,code_ch_isco_19,profession,chomage_pct,postes_vacants_pct,immigration_pct,emploi_pct,demographie_pct,qualification_pct,indice_global,actifs_occupes_milliers,formation_au_sein_groupe_pct,proportion_femmes_pct,note
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,50,Spécialistes de la santé (CH-ISCO-19 : 22),22220,Sage-femmes,0.4,2.4,14.5,1.9,17.1,100.0,6.6,4,,75.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,50,Spécialistes de la santé (CH-ISCO-19 : 22),223,Spécialistes médecines trad. et compl.,0.3,0.1,5.9,3.9,37.7,97.7,6.3,7,,75.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,50,Spécialistes de la santé (CH-ISCO-19 : 22),225,Vétérinaires,0.6,0.6,13.7,1.4,21.0,99.7,6.2,3,,75.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,50,Spécialistes de la santé (CH-ISCO-19 : 22),22610,Dentistes,0.7,1.2,17.1,0.6,26.3,100.0,7.0,5,,75.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,50,Spécialistes de la santé (CH-ISCO-19 : 22),22620,Pharmaciens,0.9,3.8,17.5,2.2,25.1,100.0,8.2,6,,75.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,50,Spécialistes de la santé (CH-ISCO-19 : 22),"22630, 50, 70, 90, 91",Autres spécialistes de la santé,0.8,1.5,8.6,2.6,27.8,97.8,6.6,16,,75.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,50,Spécialistes de la santé (CH-ISCO-19 : 22),22640,Physiothérapeutes,0.3,2.7,17.5,3.6,19.8,99.7,7.8,16,,75.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,50,Spécialistes de la santé (CH-ISCO-19 : 22),22660,Audiologistes et orthophonistes,0.2,2.9,10.9,0.8,21.7,100.0,7.0,4,,75.1,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,51,Spécialistes de l’enseignement (CH-ISCO-19 : 23),23,Spécialistes de l’enseignement,0.8,0.8,5.2,1.2,23.1,99.1,5.4,205,,71.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,51,Spécialistes de l’enseignement (CH-ISCO-19 : 23),"230, 23550, 60, 90",Autres enseignants,1.8,0.2,7.0,-1.2,28.4,96.8,4.3,13,,71.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,51,Spécialistes de l’enseignement (CH-ISCO-19 : 23),231,Professeurs d’université et d’établissements d’enseignement supérieur,1.1,1.4,13.8,2.6,32.9,99.5,7.4,15,,71.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,51,Spécialistes de l’enseignement (CH-ISCO-19 : 23),232,"Professeurs, enseignement technique et professionnel",1.0,0.4,3.6,2.5,27.6,100.0,6.0,12,,71.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,51,Spécialistes de l’enseignement (CH-ISCO-19 : 23),"23300, 01, 02","Professeurs, enseignement secondaire",0.4,0.2,3.6,0.6,21.4,99.8,5.0,43,,71.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,51,Spécialistes de l’enseignement (CH-ISCO-19 : 23),23410,"Instituteurs, enseignement primaire",0.4,1.4,3.1,0.6,19.0,99.8,5.0,57,,71.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,51,Spécialistes de l’enseignement (CH-ISCO-19 : 23),"23420, 21",Éducateurs de la petite enfance,1.7,0.6,4.2,2.5,17.9,97.4,4.1,26,,71.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,51,Spécialistes de l’enseignement (CH-ISCO-19 : 23),23510,Spécialistes des méthodes d’enseignement,1.8,0.9,5.0,2.9,25.7,98.1,5.4,5,,71.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,51,Spécialistes de l’enseignement (CH-ISCO-19 : 23),23520,"Enseignants, éducation spécialisée",0.3,1.0,2.9,4.7,25.6,99.4,6.5,15,,71.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,51,Spécialistes de l’enseignement (CH-ISCO-19 : 23),23530,Professeurs de langues,1.4,0.9,16.7,1.1,30.8,99.1,6.8,8,,71.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,51,Spécialistes de l’enseignement (CH-ISCO-19 : 23),23540,Professeurs de musique,0.4,0.2,8.0,-0.7,29.3,98.4,5.3,9,,71.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,52,Spécialistes en administration d’entreprises (CH-ISCO-19 : 24),24,Spécialistes en administration d’entreprises,3.1,4.9,15.2,3.1,16.5,99.0,6.4,163,,41.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,52,Spécialistes en administration d’entreprises (CH-ISCO-19 : 24),"24000, 24210, 20","Analystes en gestion et organisation, spécialistes en administration et politiques",3.2,9.2,20.8,5.3,20.3,98.6,7.5,24,,41.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,52,Spécialistes en administration d’entreprises (CH-ISCO-19 : 24),24110,Experts comptables,1.6,3.3,14.6,2.5,18.9,99.7,6.7,28,,41.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,52,Spécialistes en administration d’entreprises (CH-ISCO-19 : 24),24120,Conseillers en finances et investissements,4.3,3.9,11.4,1.4,15.2,98.9,4.9,18,,41.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,52,Spécialistes en administration d’entreprises (CH-ISCO-19 : 24),24130,Analystes financiers,2.2,1.9,28.7,4.2,11.2,99.8,6.4,11,,41.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,52,Spécialistes en administration d’entreprises (CH-ISCO-19 : 24),"24230, 40",Spécialistes en ressources humaines et évolution de carrière,2.8,4.1,9.3,4.6,17.5,99.0,6.1,26,,41.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,52,Spécialistes en administration d’entreprises (CH-ISCO-19 : 24),"24310, 20","Spécialistes en marketing, publicité et RP",3.7,4.3,16.3,2.8,12.0,98.9,5.6,44,,41.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,52,Spécialistes en administration d’entreprises (CH-ISCO-19 : 24),"24331, 32, 40",Spécialistes techniques des ventes,4.5,8.2,7.2,0.4,25.2,97.8,5.3,11,,41.9,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,53,Spécialistes des technologies de l’information et de la communication (CH-ISCO-19 : 25),25,Spécialistes TIC,2.0,11.2,18.9,3.1,14.4,99.1,7.4,133,,14.0,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,53,Spécialistes des technologies de l’information et de la communication (CH-ISCO-19 : 25),250,"Spécialistes TIC, sip",3.5,10.5,7.6,3.1,23.0,97.5,6.2,17,,14.0,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,53,Spécialistes des technologies de l’information et de la communication (CH-ISCO-19 : 25),"25100, 01, 91",Ingénieurs en informatique,2.8,5.0,22.5,3.1,17.0,99.8,6.8,7,,14.0,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,53,Spécialistes des technologies de l’information et de la communication (CH-ISCO-19 : 25),2511,Analystes de systèmes,1.7,3.4,22.3,3.1,14.5,99.6,6.8,29,,14.0,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,53,Spécialistes des technologies de l’information et de la communication (CH-ISCO-19 : 25),2512,Concepteurs de logiciels,1.7,15.9,21.7,3.1,12.3,99.3,7.1,55,,14.0,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,53,Spécialistes des technologies de l’information et de la communication (CH-ISCO-19 : 25),25130,Médiamaticiens,2.4,2.1,11.9,3.1,4.8,98.4,5.3,4,,14.0,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,53,Spécialistes des technologies de l’information et de la communication (CH-ISCO-19 : 25),25140,Programmeurs d’applications,1.4,16.2,11.7,3.1,13.6,99.1,6.8,6,,14.0,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,53,Spécialistes des technologies de l’information et de la communication (CH-ISCO-19 : 25),252,Spécialistes des bases de données et des réseaux d’ordinateurs,1.3,13.2,17.5,3.1,14.6,98.7,7.2,15,,14.0,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,54,"Spécialistes de la justice, des sciences sociales et de la culture (CH-ISCO-19 : 26)",26,"Spécialistes de la justice, des sciences sociales et de la culture",2.0,1.6,8.6,2.1,20.7,98.4,5.5,118,,56.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,54,"Spécialistes de la justice, des sciences sociales et de la culture (CH-ISCO-19 : 26)","26100, 90, 91",Autres juristes,2.9,2.1,11.4,3.6,12.7,99.7,5.5,16,,56.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,54,"Spécialistes de la justice, des sciences sociales et de la culture (CH-ISCO-19 : 26)","26110, 20","Avocats, magistrats",0.9,2.6,5.8,3.3,20.2,99.8,6.6,17,,56.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,54,"Spécialistes de la justice, des sciences sociales et de la culture (CH-ISCO-19 : 26)",262,"Archivistes, bibliothécaires, documentalistes et assim.",1.5,1.3,5.5,0.5,30.0,98.7,5.5,7,,56.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,54,"Spécialistes de la justice, des sciences sociales et de la culture (CH-ISCO-19 : 26)","26310, 20, 30","Économistes, sociologues, anthropologues, philosophes, historiens et spécialistes des sciences politiques",5.8,0.9,12.0,4.5,15.0,99.5,4.8,5,,56.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,54,"Spécialistes de la justice, des sciences sociales et de la culture (CH-ISCO-19 : 26)",26340,Psychologues,1.3,1.0,7.2,4.3,18.5,100.0,6.0,14,,56.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
SECO,Disponibilité de la main-d’œuvre : un système d’indicateurs pour l’évaluer,2023,https://www.seco.admin.ch/dam/seco/fr/dokumente/Publikationen_Dienstleistungen/Publikationen_Formulare/Arbeit/Arbeitsmarkt/Fachkraeftebedarf/indikatorensystem_arbeitskraeftesituation.pdf.download.pdf/indikatorensystem_arbeitskr%C3%A4ftesituation_fr.pdf,54,"Spécialistes de la justice, des sciences sociales et de la culture (CH-ISCO-19 : 26)",26350,Spécialistes du travail social,2.3,2.4,4.2,3.2,19.2,99.6,5.4,15,,56.4,"Les indicateurs chômage, postes vacants, immigration, emploi, démographie et qualification sont indiqués en %. Actifs occupés en milliers."
